ID,Category,Sub_Cat,Gov_Pvt,Facility,Tehsil,Admin 2,Admin 1,Latitude,Longitude
23425,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,MEDICAL STORE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.68836009110,74.06318682760
23426,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ABID MEDICAL STORE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.71256945600,73.97950956850
23427,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,BHIKHI MATERNAL & CHILD HEALTH CENTRE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.62397592080,73.91690192710
23428,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BHIKHI,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.62021388370,73.89778053170
23429,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU FEROZE WATTUAN,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.58481043600,73.81671896150
23430,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC MANA WALA,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.57624165120,73.69241897870
23431,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,MANAN WALA MATERNAL & CHILD HEALTH CENTRE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.58422655810,73.68888984180
23432,OPTICS,MEDICAL SERVICES,PRIVATE,AL-NOOR EYE GENERAL HOSPITAL,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.74822312520,73.79913709500
23433,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KALOKAY,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.76643867120,73.89964242170
23434,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC JANDIALA SHER KHAN,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.82131145870,73.91813235610
23435,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC MADAR,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.82794677620,73.95461567540
23436,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU AMMOKE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.80890506220,74.01326218330
23437,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU HERDO BANDOKE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.80732386380,74.04730554520
23438,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC KALEY,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.59020241630,73.96904217840
23439,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAK NO. 9,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.58570874250,74.01744436490
23440,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SAHOKI MALLIAN,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.71389681150,74.05737771100
23441,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC GHAZI INDROON,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.62870423070,74.06217432730
23442,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,CENTRE NO. 2 SHEIKHUPURA MATERNAL & CHILD HEALTH CENTRE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.69001459330,73.98347233300
23443,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,HOUSING COLONY SHEIKHUPURA MATERNAL & CHILD HEALTH CENTRE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.69607388010,74.00907752220
23444,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,CENTRE NO. 1 SHEIKHUPURA MATERNAL & CHILD HEALTH CENTRE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.70599806750,73.98748464740
23445,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,CENTRE NO. 3 SHEIKHUPURA MATERNAL & CHILD HEALTH CENTRE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.72455032890,73.98840286770
23446,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,EJAZ MEDICAL STORE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.86338226020,73.86015988090
23447,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AKIF MEDICAL STORE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.58857655390,73.81443864220
23448,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,SADIQ MEDICAL STORE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.59383128760,73.69343740180
23449,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,BHATTI MEDICAL STORE,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.59004737110,73.69181341880
23450,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,SAFIA MATERNITY HOME,SHEIKHUPURA,SHEIKHUPURA,PUNJAB,31.69238825120,73.97342768680
23451,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU GOINDKE,DASKA,SIALKOT,PUNJAB,32.31530565660,74.26632261370
23452,VETERINARY,CLINIC,PRIVATE,ANIMAL HOSPITAL,DASKA,SIALKOT,PUNJAB,32.33269784150,74.35187629300
23453,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,SHARIF MEMORIAL HOSPITAL,DASKA,SIALKOT,PUNJAB,32.33355777030,74.35266208400
23454,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,HAJI MOHAMMAD SHARIF MEMORIAL MATERNITY HOSPITAL,DASKA,SIALKOT,PUNJAB,32.33409312550,74.35272682340
23455,OPTICS,MEDICAL SERVICES,PRIVATE,TALHA EYE HOSPITAL,DASKA,SIALKOT,PUNJAB,32.33880858740,74.34763567720
23456,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,LATIF ZOHRA MEMORIALL GYNE & GENERAL HOSPITAL,DASKA,SIALKOT,PUNJAB,32.33876034870,74.34757250580
23457,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,KOTLI FAREED HOSPITAL,DASKA,SIALKOT,PUNJAB,32.42452510210,74.49571843150
23458,GENERAL PHYSICIAN,CLINIC,PRIVATE,AL-REHMAN CLINIC,DASKA,SIALKOT,PUNJAB,32.39054834910,74.23493124760
23459,GENERAL PHYSICIAN,CLINIC,PRIVATE,SPECIALIST MEDICAL CARE CENTRE,DASKA,SIALKOT,PUNJAB,32.33574299970,74.36649300000
23460,GENERAL PHYSICIAN,CLINIC,PRIVATE,FATIMA MEDICAL COMPLEX,DASKA,SIALKOT,PUNJAB,32.33501587310,74.34561116790
23461,GENERAL PHYSICIAN,CLINIC,PRIVATE,RAFIQ MEDICAL CENTRE,DASKA,SIALKOT,PUNJAB,32.33006835990,74.35129508260
23462,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BONKAN,DASKA,SIALKOT,PUNJAB,32.38245196430,74.39541981770
23463,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY GHUINKI,DASKA,SIALKOT,PUNJAB,32.41958292140,74.45916268780
23464,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU DHULLAN KAHLWAN,DASKA,SIALKOT,PUNJAB,32.38167118120,74.45030541610
23465,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"DISPENSARY UGGO CHAK ",DASKA,SIALKOT,PUNJAB,32.08853913950,74.52022311010
23466,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SIRANWALI,DASKA,SIALKOT,PUNJAB,32.17969295360,74.46506636560
23467,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC SIAN,DASKA,SIALKOT,PUNJAB,32.22196118760,74.44561123640
23468,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC AKBAR,DASKA,SIALKOT,PUNJAB,32.22908946610,74.37694217450
23469,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC BARTAANALA,DASKA,SIALKOT,PUNJAB,32.26127042700,74.41809054930
23470,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU LORIKKI,DASKA,SIALKOT,PUNJAB,32.27874639790,74.39889642170
23471,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KANG CHELOKE,DASKA,SIALKOT,PUNJAB,32.26349036820,74.45537698400
23472,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"DISPENSARY KORE KEY ",DASKA,SIALKOT,PUNJAB,32.25133546940,74.53659634360
23473,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KOTLI SAYYDAN,DASKA,SIALKOT,PUNJAB,32.30550468130,74.30361169530
23474,BASIC HEALTH UNIT,BHU,GOVERNMENT,"BHU ADAMKE CHEEMA ",DASKA,SIALKOT,PUNJAB,32.38084966470,74.35682317420
23475,RURAL HEALTH CENTER,RHC,GOVERNMENT,"RHC JAMKE CHEEMA ",DASKA,SIALKOT,PUNJAB,32.38670375250,74.40403475540
23476,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,PROJECT SAHARA LIFE HOSPITAL,PASRUR,SIALKOT,PUNJAB,32.28643649390,74.67384172620
23477,GENERAL PHYSICIAN,CLINIC,PRIVATE,MALIK MEDICAL COMPLEX,PASRUR,SIALKOT,PUNJAB,32.34253819530,74.70336343510
23478,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY GADGORE,PASRUR,SIALKOT,PUNJAB,32.40036541980,74.76087680710
23479,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU WARSALKE,PASRUR,SIALKOT,PUNJAB,32.36795251710,74.74996182880
23480,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SEOWAL,PASRUR,SIALKOT,PUNJAB,32.31741429420,74.77998900420
23481,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC SHAHZADA,PASRUR,SIALKOT,PUNJAB,32.29944383670,74.74976281760
23482,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY BHAG,PASRUR,SIALKOT,PUNJAB,32.27060120720,74.74293714890
23483,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BHAGIARI,PASRUR,SIALKOT,PUNJAB,32.44860513460,74.90674248210
23484,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY CHARWAH,PASRUR,SIALKOT,PUNJAB,32.47825232500,74.86018049800
23485,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"DISPENSARY HUSSA JAJJA ",PASRUR,SIALKOT,PUNJAB,32.13329874020,74.56451056950
23486,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SAUKAN WIND,PASRUR,SIALKOT,PUNJAB,32.15014609020,74.62117690400
23487,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MEHDIPUR,PASRUR,SIALKOT,PUNJAB,32.17477654600,74.62646413600
23488,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY UNCHA GORAYA,PASRUR,SIALKOT,PUNJAB,32.19013430370,74.73016589310
23489,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KHERY,PASRUR,SIALKOT,PUNJAB,32.20658828770,74.71486148820
23490,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,"MATERNAL & CHILD HEALTH CENTRE KALAS WALA ",PASRUR,SIALKOT,PUNJAB,32.19882510450,74.65376337680 
23491,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC KALASWALA,PASRUR,SIALKOT,PUNJAB,32.20080310060,74.64881649410
23492,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"DISPENSARY NOSHERA KAKEY ZIAN ",PASRUR,SIALKOT,PUNJAB,32.22903902410,74.65054338550
23493,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"DISPENSARY DOBURJI CHANDA SINGH ",PASRUR,SIALKOT,PUNJAB,32.24542399530,74.64534817760
23494,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU DHULLAMWALA,PASRUR,SIALKOT,PUNJAB,32.25288722070,74.62464151740
23495,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU LODHREY,PASRUR,SIALKOT,PUNJAB,32.27727962280,74.61113135320
23496,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY JHDHALA,PASRUR,SIALKOT,PUNJAB,32.32011981760,74.55781400290
23497,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU BAN BAJWA,PASRUR,SIALKOT,PUNJAB,32.27962910030,74.55992814890
23498,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU SORANGIAN,PASRUR,SIALKOT,PUNJAB,32.30933319530,74.51769498480
23499,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU JAHAR,PASRUR,SIALKOT,PUNJAB,32.44980304960,74.68220007830
23500,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU VIRK,PASRUR,SIALKOT,PUNJAB,32.44816644250,74.70536452610
23501,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU RURKI KALAN,PASRUR,SIALKOT,PUNJAB,32.42564652980,74.73194938120
23502,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,MATERNAL & CHILD HEALTH CENTRE BAKHARAYWALI,PASRUR,SIALKOT,PUNJAB,32.41566838140,74.72387808340
23503,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHOBARA,PASRUR,SIALKOT,PUNJAB,32.40629552590,74.78705045660
23504,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,FREE DISPENSARY & HEALTH CENTRE,PASRUR,SIALKOT,PUNJAB,32.19462694290,74.56369581700
23505,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"GOVT. DISPENSARY BHAGH",PASRUR,SIALKOT,PUNJAB,32.26931210140,74.74582672670
23506,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,"MATERNAL & CHILD HEALTH CENTRE HABIB PURA ",SAMBRIAL,SIALKOT,PUNJAB,32.53153048580,74.27881689070
23507,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KOTHIALA,SAMBRIAL,SIALKOT,PUNJAB,32.54973931340,74.28041453940
23508,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU GHUMNAL,SAMBRIAL,SIALKOT,PUNJAB,32.49540341500,74.29252438770
23509,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"DISPENSARY KHAMBRAN WALA ",SAMBRIAL,SIALKOT,PUNJAB,32.54921382060,74.41561359360
23510,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MALKHANWALA,SAMBRIAL,SIALKOT,PUNJAB,32.44411308590,74.31642690020
23511,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU MARWAL,SIALKOT,SIALKOT,PUNJAB,32.72338332980,74.58699105790
23512,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC PINDI KHOKHRAN,SIALKOT,SIALKOT,PUNJAB,32.70075170520,74.61492355620
23513,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC SAID PUR,SIALKOT,SIALKOT,PUNJAB,32.66033406690,74.59092524050
23514,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY CHAPRAR,SIALKOT,SIALKOT,PUNJAB,32.63612278240,74.63574282120
23515,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY PALAURA,SIALKOT,SIALKOT,PUNJAB,32.58387460810,74.60581533920
23516,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY RASUL PUR BHALIAN,SIALKOT,SIALKOT,PUNJAB,32.57554948650,74.57499959940
23517,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR SAIMA NAVEED CLINIC,SIALKOT,SIALKOT,PUNJAB,32.50393302500,74.54665769710
23518,GENERAL PHYSICIAN,CLINIC,PRIVATE,FATIMA CLINIC,SIALKOT,SIALKOT,PUNJAB,32.50660906210,74.54632920610
23519,SPECIALIST,CLINIC,PRIVATE,MEERA BEAUTY CLINIC,SIALKOT,SIALKOT,PUNJAB,32.50752496080,74.55355409020
23520,GENERAL PHYSICIAN,CLINIC,PRIVATE,NAZIR MEDICAL CENTRE,SIALKOT,SIALKOT,PUNJAB,32.45874770110,74.50553203180
23521,GENERAL PHYSICIAN,CLINIC,PRIVATE,ADNAN MEDICAL HALL,SIALKOT,SIALKOT,PUNJAB,32.51076281820,74.51990487990
23522,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,"SIDDIQUE CHARITABLE HOSPITAL ",SIALKOT,SIALKOT,PUNJAB,32.64604172100,74.55295499800
23523,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU KOTLA SUKHIA,SIALKOT,SIALKOT,PUNJAB,32.61623167860,74.51378348300
23524,BASIC HEALTH UNIT,BHU,GOVERNMENT,"BHU KOTLI BHUTTA",SIALKOT,SIALKOT,PUNJAB,32.61497149670,74.51294508450
23525,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"DISPENSARY BHAGWAL AWAN ",SIALKOT,SIALKOT,PUNJAB,32.50616635060,74.45811444980
23526,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU DULCHIKE,SIALKOT,SIALKOT,PUNJAB,32.47487441010,74.43709472680
23527,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"DISPENSARY GUNNA KALAN ",SIALKOT,SIALKOT,PUNJAB,32.41519658910,74.60622396720
23528,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU VARIO,SIALKOT,SIALKOT,PUNJAB,32.38191068840,74.56061976370
23529,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,MATERNAL & CHILD HEALTH CENTRE BIJLE GHAR,SIALKOT,SIALKOT,PUNJAB,32.49734937740,74.51478335570
23530,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,MATERNAL & CHILD HEALTH CENTRE DHAROWAL,SIALKOT,SIALKOT,PUNJAB,32.49578459950,74.50968450930
23531,MATERNITY HOME,MEDICAL SERVICES,PRIVATE,MATERNAL & CHILD HEALTH CENTRE SIALKOT,SIALKOT,SIALKOT,PUNJAB,32.49761304810,74.50634290230
23532,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHITTI SHEIKHAN,SIALKOT,SIALKOT,PUNJAB,32.53339775080,74.48839773530
23533,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"DISPENSARY SANDHAN WALA ",SIALKOT,SIALKOT,PUNJAB,32.55718693830,74.48122016170
23534,RURAL HEALTH CENTER,RHC,GOVERNMENT,RHC KOTLI LOHARAN,SIALKOT,SIALKOT,PUNJAB,32.58792442460,74.49542744390
23535,SUB-HEALTH CENTER,SHC,GOVERNMENT,SHC WAHGRAN,SIALKOT,SIALKOT,PUNJAB,32.49431359980,74.65003241270
23536,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,BUKHARI DISPENSARY,SIALKOT,SIALKOT,PUNJAB,32.49217675180,74.53365895600
23537,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,DISPENSARY MACHHI KHOKHAR,SIALKOT,SIALKOT,PUNJAB,32.54219594280,74.50068896530
23538,DISPENSARY,MEDICAL FACILITIES,GOVERNMENT,"IQBAL BEGUM FREE DISPENSARY PASRUR RD HAIDER PARK SIALKOT",SIALKOT,SIALKOT,PUNJAB,32.47347545290,74.55213082680
23539,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,HAJRA TUFIAL HOSPITAL,GOJRA,T. T SINGH,PUNJAB,31.14186383470,72.69015347070
23540,GENERAL PHYSICIAN,CLINIC,PRIVATE,DR. MUKHTAR CLINIC,GOJRA,T. T SINGH,PUNJAB,31.14504756190,72.68192281770
23541,VETERINARY,CLINIC,PRIVATE,VETERINARY HOSPITAL,GOJRA,T. T SINGH,PUNJAB,31.05099111020,72.75275550430
23542,GENERAL PHYSICIAN,CLINIC,PRIVATE,FAMILY WELFARE CLINIC,GOJRA,T. T SINGH,PUNJAB,31.25847177110,72.75925487300
23543,HOMEOPATHIC,CLINIC,PRIVATE,JARMAN HOMEOPATHIC CLINIC,GOJRA,T. T SINGH,PUNJAB,31.25749279580,72.75815198220
23544,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,INAM MEDICAL STORE,GOJRA,T. T SINGH,PUNJAB,31.21990547430,72.55587745600
23545,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,WAQAS MEDICAL STORE,GOJRA,T. T SINGH,PUNJAB,31.15255654820,72.67553945620
23546,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAK 95 JB GEHRI,GOJRA,T. T SINGH,PUNJAB,31.22826868700,72.75730333710
23547,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAK NO.363/JB,GOJRA,T. T SINGH,PUNJAB,31.19781708430,72.70002766110
23548,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAK NO.423 JB,GOJRA,T. T SINGH,PUNJAB,31.21426192680,72.58364535860
23549,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAK NO.304/JB,GOJRA,T. T SINGH,PUNJAB,31.16606474990,72.62841042310
23550,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,REHAN MEDICAL PHARMACY,KAMALIA,T. T SINGH,PUNJAB,30.72632186570,72.64865438940
23551,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU 667/8 GB AND 668/9 GB,KAMALIA,T. T SINGH,PUNJAB,30.74743595640,72.43253740500
23552,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,SALEEMI MEDICAL STORE,KAMALIA,T. T SINGH,PUNJAB,30.73442293420,72.64165104200
23553,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,MASOOD MEDICAL STORE,KAMALIA,T. T SINGH,PUNJAB,30.73450283250,72.64152243040
23554,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AKHTAR MEDICAL STORE,KAMALIA,T. T SINGH,PUNJAB,30.73452211320,72.64103544440
23555,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,DOGAR SONS MEDICAL STORE,KAMALIA,T. T SINGH,PUNJAB,30.73312831970,72.64522129650
23556,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAK NO.265/GB,KAMALIA,T. T SINGH,PUNJAB,30.80158105520,72.55303181690
23557,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,AL.MASOOM HOSPITAL,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.77181115420,72.42945609180
23558,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,AHMED HOSPITAL,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76456876120,72.43357307020
23559,RURAL HEALTH CENTER,RHC,GOVERNMENT,RURAL HOSPITAL CHAK NO. 379 JB,TOBA TEK SINGH,T. T SINGH,PUNJAB,31.06770962880,72.49017173900
23560,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,IQBAL MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.96896558870,72.47779523120
23561,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,TABASSUM MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.97275638910,72.48227706730
23562,GENERAL PHYSICIAN,CLINIC,PRIVATE,MIAN MEDICAL,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.97723865550,72.48340973490
23563,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,NEW MADINA MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76650028870,72.43044423500
23564,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,GHOSIA MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76641325310,72.43073747890
23565,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AL-SHAFI MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76775267210,72.43216123340
23566,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,AHMAD SAEED MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76446850100,72.43420865770
23567,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,HAMAAS MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76491004980,72.43412407880
23568,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,HAMZA MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76497961400,72.43415375610
23569,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ARIF MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76370313010,72.43114124040
23570,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,PAKISTAN MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76390202460,72.43129443280
23571,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ALLIED MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76344464810,72.43315942820
23572,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,WAQAR MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76342081480,72.43336802490
23573,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,PUNJAB MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76314079320,72.43356612030
23574,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,LIFE MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.76463567980,72.43080872650
23575,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ABDUL MUNAF MEDICAL STORE & X-RAY CENTRE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.96544205540,72.47494084220
23576,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,ANWAR MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.97092459540,72.48111526900
23577,MEDICAL STORES,MEDICAL SERVICES,PRIVATE,HASHMI MEDICAL STORE,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.97087823220,72.48116326050
23578,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAK NO.255/GB,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.91344443270,72.64725618230
23579,BASIC HEALTH UNIT,BHU,GOVERNMENT,BHU CHAK NO.294/JB,TOBA TEK SINGH,T. T SINGH,PUNJAB,30.98737279010,72.56870558210
23580,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,BTM HOSPITAL,BUREWALA,VEHARI,PUNJAB,30.15211049750,72.68950137070
23581,GENERAL PHYSICIAN,CLINIC,PRIVATE,AZIZ MEDICAL CENTER,BUREWALA,VEHARI,PUNJAB,30.16050348330,72.69854814680
23582,CHILDREN HOSPITAL,MEDICAL FACILITIES,PRIVATE,KHAN CHILDREN HOSPITAL,BUREWALA,VEHARI,PUNJAB,30.15755343930,72.67118968270
23583,GENERAL PHYSICIAN,CLINIC,PRIVATE,CITY SURGICAL CENTRE/PAIN CLINIC,BUREWALA,VEHARI,PUNJAB,30.16092324040,72.67122820340
23584,GENERAL HOSPITALS,MEDICAL FACILITIES,PRIVATE,NABEEL HOSPITAL,BUREWALA,VEHARI,PUNJAB,30.21615132290,72.82175350550
23585,GENERAL PHYSICIAN,CLINIC,PRIVATE,ZAIN MEDICAL CENTRE,BUREWALA,VEHARI,PUNJAB,30.16114978850,72.70191391210
23586,OPTICS,MEDICAL SERVICES,PRIVATE,IJAZ OPTICS,BUREWALA,VEHARI,PUNJAB,30.16077695120,72.68451659830
23587,OPTICS,MEDICAL SERVICES,PRIVATE,SHAHID KHAN OPTICS,BUREWALA,VEHARI,PUNJAB,30.16089586640,72.68432122560
23588,DAWAKHANA,CLINIC,PRIVATE,SHAFIQ DAWAKHANA,BUREWALA,VEHARI,PUNJAB,30.15418349140,72.66344336020
