UID,Category,Sub_Cat,Gov_Pvt,Facility,Admin 3,Admin 2,Admin 1,Latitude,Longitude,Facility Type
23372-fac2,Basic Health Unit,Bhu,Government,Nawan Pind,Muridke,Sheikhupura,Punjab,32.00054997,74.55847345,Bhu
23373-fac2,Dispensary,Medical Facilities,Government,Malik Pur Dispensary,Muridke,Sheikhupura,Punjab,31.95540635,74.64790664,x
23374-fac2,Dispensary,Medical Facilities,Government,Miro Wal Dispensary,Muridke,Sheikhupura,Punjab,31.93549119,74.63567852,x
23375-fac2,Dispensary,Medical Facilities,Government,Muradpur Dispensary,Muridke,Sheikhupura,Punjab,31.95315974,74.4931328,x
23376-fac2,Sub-Health Center,Shc,Government,Shc Bhundry,Muridke,Sheikhupura,Punjab,31.93507674,74.43808107,x
23377-fac2,Basic Health Unit,Bhu,Government,Jandiala Kalsan,Muridke,Sheikhupura,Punjab,31.84895276,74.55042001,Bhu
23378-fac2,Basic Health Unit,Bhu,Government,Pindorian,Muridke,Sheikhupura,Punjab,31.90449992,74.44527446,Bhu
23379-fac2,Basic Health Unit,Bhu,Government,Doday,Muridke,Sheikhupura,Punjab,31.78528117,74.48937604,Bhu
23380-fac2,Dispensary,Medical Facilities,Government,Dala Wahga Dispensary,Muridke,Sheikhupura,Punjab,31.8828552,74.38600848,x
23381-fac2,Dispensary,Medical Facilities,Government,Pakhiala Dispensary,Muridke,Sheikhupura,Punjab,31.7624717,74.43587622,x
23382-fac2,Basic Health Unit,Bhu,Government,Lambray,Muridke,Sheikhupura,Punjab,31.81993026,74.3631063,Bhu
23383-fac2,Dispensary,Medical Facilities,Government,Chaura Rajputan Dispensary,Muridke,Sheikhupura,Punjab,31.8608645,74.30993687,x
23384-fac2,Dispensary,Medical Facilities,Government,Tapiala Dost Mohd Dispensary,Muridke,Sheikhupura,Punjab,31.8850455,74.31717034,x
23385-fac2,Basic Health Unit,Bhu,Government,Nangal Kaswal,Muridke,Sheikhupura,Punjab,31.81614769,74.29712469,Bhu
23386-fac2,Basic Health Unit,Bhu,Government,Nungal Sahdan,Muridke,Sheikhupura,Punjab,31.83818272,74.26992887,Bhu
23387-fac2,Dispensary,Medical Facilities,Government,Nangal Sahdan Dispensary,Muridke,Sheikhupura,Punjab,31.84067429,74.26781822,x
23388-fac2,Basic Health Unit,Bhu,Government,Pakhri Wala,Muridke,Sheikhupura,Punjab,31.81841219,74.22487053,Bhu
23389-fac2,Tehsil Headquarter Hospital,Thq,Government,Thq Hospital Muridke,Muridke,Sheikhupura,Punjab,31.80319717,74.26178037,x
23390-fac2,Dispensary,Medical Facilities,Government,Joyanwala Dispensary,Muridke,Sheikhupura,Punjab,31.79378743,74.12164522,x
23391-fac2,Rural Health Center,Rhc,Government,Kala Shah Kaku,Muridke,Sheikhupura,Punjab,31.73943627,74.26349338,Rhc
23392-fac2,Sub-Health Center,Shc,Government,Shc Noon,Muridke,Sheikhupura,Punjab,31.74815597,74.24042261,x
23393-fac2,Basic Health Unit,Bhu,Government,Chak No. 34,Muridke,Sheikhupura,Punjab,31.76528945,74.22524818,Bhu
23394-fac2,Basic Health Unit,Bhu,Government,Bhian Wala,Muridke,Sheikhupura,Punjab,31.77342894,74.21216317,Bhu
23395-fac2,Sub-Health Center,Shc,Government,Shc Chak No.33,Muridke,Sheikhupura,Punjab,31.76482018,74.19366023,x
23401-fac2,Basic Health Unit,Bhu,Government,Thatta Bhatian,Sharak Pur,Sheikhupura,Punjab,31.46350859,73.99561115,Bhu
23402-fac2,Basic Health Unit,Bhu,Government,Kot Mehmood,Sharak Pur,Sheikhupura,Punjab,31.45675689,74.06322903,Bhu
23403-fac2,Basic Health Unit,Bhu,Government,Chak No. 13 Randhir,Sharak Pur,Sheikhupura,Punjab,31.52888604,74.00935026,Bhu
23404-fac2,Rural Health Center,Rhc,Government,Kharian Wala,Sharak Pur,Sheikhupura,Punjab,31.55476955,73.99737486,Rhc
23405-fac2,Basic Health Unit,Bhu,Government,Chak No. 17 Karyal,Sharak Pur,Sheikhupura,Punjab,31.59396509,74.0774118,Bhu
23406-fac2,Basic Health Unit,Bhu,Government,Ratti Tibbi,Sharak Pur,Sheikhupura,Punjab,31.466607,74.10096368,Bhu
23408-fac2,Rural Health Center,Rhc,Government,Sharaq Pur Sharif,Sharak Pur,Sheikhupura,Punjab,31.4791256,74.0935211,Rhc
23409-fac2,Basic Health Unit,Bhu,Government,Lair Chak-119,Sharak Pur,Sheikhupura,Punjab,31.50737921,74.05082501,Bhu
23410-fac2,Dispensary,Medical Facilities,Government,Rohra Dispensary,Sharak Pur,Sheikhupura,Punjab,31.52537475,74.05880264,x
23428-fac2,Basic Health Unit,Bhu,Government,Bhikhi,Sheikhupura,Sheikhupura,Punjab,31.62021388,73.89778053,Bhu
23429-fac2,Basic Health Unit,Bhu,Government,Feroze Wattuan,Sheikhupura,Sheikhupura,Punjab,31.58481044,73.81671896,Bhu
23430-fac2,Rural Health Center,Rhc,Government,Mana Wala,Sheikhupura,Sheikhupura,Punjab,31.57624165,73.69241898,Rhc
23433-fac2,Basic Health Unit,Bhu,Government,Kalokay,Sheikhupura,Sheikhupura,Punjab,31.76643867,73.89964242,Bhu
23434-fac2,Rural Health Center,Rhc,Government,Jandiala Sher Khan,Sheikhupura,Sheikhupura,Punjab,31.82131146,73.91813236,Rhc
23435-fac2,Sub-Health Center,Shc,Government,Shc Madar,Sheikhupura,Sheikhupura,Punjab,31.82794678,73.95461568,x
23436-fac2,Basic Health Unit,Bhu,Government,Ammoke,Sheikhupura,Sheikhupura,Punjab,31.80890506,74.01326218,Bhu
23437-fac2,Basic Health Unit,Bhu,Government,Herdo Bandoke,Sheikhupura,Sheikhupura,Punjab,31.80732386,74.04730555,Bhu
23438-fac2,Sub-Health Center,Shc,Government,Shc Kaley,Sheikhupura,Sheikhupura,Punjab,31.59020242,73.96904218,x
23439-fac2,Basic Health Unit,Bhu,Government,Chak No. 9,Sheikhupura,Sheikhupura,Punjab,31.58570874,74.01744436,Bhu
23440-fac2,Basic Health Unit,Bhu,Government,Sahoki Mallian,Sheikhupura,Sheikhupura,Punjab,31.71389681,74.05737771,Bhu
23441-fac2,Sub-Health Center,Shc,Government,Shc Ghazi Indroon,Sheikhupura,Sheikhupura,Punjab,31.62870423,74.06217433,x
23451-fac2,Basic Health Unit,Bhu,Government,Goindke,Daska,Sialkot,Punjab,32.31530566,74.26632261,Bhu
23462-fac2,Basic Health Unit,Bhu,Government,Bonkan,Daska,Sialkot,Punjab,32.38245196,74.39541982,Bhu
23463-fac2,Dispensary,Medical Facilities,Government,Dispensary Ghuinki,Daska,Sialkot,Punjab,32.41958292,74.45916269,x
23464-fac2,Basic Health Unit,Bhu,Government,Dhullan Kahlwan,Daska,Sialkot,Punjab,32.38167118,74.45030542,Bhu
23465-fac2,Dispensary,Medical Facilities,Government,Dispensary Uggo Chak,Daska,Sialkot,Punjab,32.08853914,74.52022311,x
23466-fac2,Basic Health Unit,Bhu,Government,Siranwali,Daska,Sialkot,Punjab,32.17969295,74.46506637,Bhu
23467-fac2,Sub-Health Center,Shc,Government,Shc Sian,Daska,Sialkot,Punjab,32.22196119,74.44561124,x
23468-fac2,Sub-Health Center,Shc,Government,Shc Akbar,Daska,Sialkot,Punjab,32.22908947,74.37694217,x
23469-fac2,Sub-Health Center,Shc,Government,Shc Bartaanala,Daska,Sialkot,Punjab,32.26127043,74.41809055,x
23470-fac2,Basic Health Unit,Bhu,Government,Lorikki,Daska,Sialkot,Punjab,32.2787464,74.39889642,Bhu
23471-fac2,Basic Health Unit,Bhu,Government,Kang Cheloke,Daska,Sialkot,Punjab,32.26349037,74.45537698,Bhu
23472-fac2,Dispensary,Medical Facilities,Government,Dispensary Kore Key,Daska,Sialkot,Punjab,32.25133547,74.53659634,x
23473-fac2,Basic Health Unit,Bhu,Government,Kotli Sayydan,Daska,Sialkot,Punjab,32.30550468,74.3036117,Bhu
23474-fac2,Basic Health Unit,Bhu,Government,Adamke Cheema,Daska,Sialkot,Punjab,32.38084966,74.35682317,Bhu
23475-fac2,Rural Health Center,Rhc,Government,Jamke Cheema,Daska,Sialkot,Punjab,32.38670375,74.40403476,Rhc
23478-fac2,Dispensary,Medical Facilities,Government,Dispensary Gadgore,Pasrur,Sialkot,Punjab,32.40036542,74.76087681,x
23479-fac2,Basic Health Unit,Bhu,Government,Warsalke,Pasrur,Sialkot,Punjab,32.36795252,74.74996183,Bhu
23480-fac2,Basic Health Unit,Bhu,Government,Seowal,Pasrur,Sialkot,Punjab,32.31741429,74.779989,Bhu
23481-fac2,Sub-Health Center,Shc,Government,Shc Shahzada,Pasrur,Sialkot,Punjab,32.29944384,74.74976282,x
23482-fac2,Dispensary,Medical Facilities,Government,Dispensary Bhag,Pasrur,Sialkot,Punjab,32.27060121,74.74293715,x
23483-fac2,Basic Health Unit,Bhu,Government,Bhagiari,Pasrur,Sialkot,Punjab,32.44860513,74.90674248,Bhu
23484-fac2,Dispensary,Medical Facilities,Government,Dispensary Charwah,Pasrur,Sialkot,Punjab,32.47825233,74.8601805,x
23485-fac2,Dispensary,Medical Facilities,Government,Dispensary Hussa Jajja,Pasrur,Sialkot,Punjab,32.13329874,74.56451057,x
23486-fac2,Basic Health Unit,Bhu,Government,Saukan Wind,Pasrur,Sialkot,Punjab,32.15014609,74.6211769,Bhu
23487-fac2,Basic Health Unit,Bhu,Government,Mehdipur,Pasrur,Sialkot,Punjab,32.17477655,74.62646414,Bhu
23488-fac2,Dispensary,Medical Facilities,Government,Dispensary Uncha Goraya,Pasrur,Sialkot,Punjab,32.1901343,74.73016589,x
23489-fac2,Basic Health Unit,Bhu,Government,Khery,Pasrur,Sialkot,Punjab,32.20658829,74.71486149,Bhu
23491-fac2,Rural Health Center,Rhc,Government,Kalaswala,Pasrur,Sialkot,Punjab,32.2008031,74.64881649,Rhc
23492-fac2,Dispensary,Medical Facilities,Government,Dispensary Noshera Kakey Zian,Pasrur,Sialkot,Punjab,32.22903902,74.65054339,x
23493-fac2,Dispensary,Medical Facilities,Government,Dispensary Doburji Chanda Singh,Pasrur,Sialkot,Punjab,32.245424,74.64534818,x
23494-fac2,Basic Health Unit,Bhu,Government,Dhullamwala,Pasrur,Sialkot,Punjab,32.25288722,74.62464152,Bhu
23495-fac2,Basic Health Unit,Bhu,Government,Lodhrey,Pasrur,Sialkot,Punjab,32.27727962,74.61113135,Bhu
23496-fac2,Dispensary,Medical Facilities,Government,Dispensary Jhdhala,Pasrur,Sialkot,Punjab,32.32011982,74.557814,x
23497-fac2,Basic Health Unit,Bhu,Government,Ban Bajwa,Pasrur,Sialkot,Punjab,32.2796291,74.55992815,Bhu
23498-fac2,Basic Health Unit,Bhu,Government,Sorangian,Pasrur,Sialkot,Punjab,32.3093332,74.51769498,Bhu
23499-fac2,Basic Health Unit,Bhu,Government,Jahar,Pasrur,Sialkot,Punjab,32.44980305,74.68220008,Bhu
23500-fac2,Basic Health Unit,Bhu,Government,Virk,Pasrur,Sialkot,Punjab,32.44816644,74.70536453,Bhu
23501-fac2,Basic Health Unit,Bhu,Government,Rurki Kalan,Pasrur,Sialkot,Punjab,32.42564653,74.73194938,Bhu
23503-fac2,Basic Health Unit,Bhu,Government,Chobara,Pasrur,Sialkot,Punjab,32.40629553,74.78705046,Bhu
23504-fac2,Dispensary,Medical Facilities,Government,Free Dispensary & Health Centre,Pasrur,Sialkot,Punjab,32.19462694,74.56369582,x
23505-fac2,Dispensary,Medical Facilities,Government,Govt. Dispensarybhagh,Pasrur,Sialkot,Punjab,32.2693121,74.74582673,x
23507-fac2,Basic Health Unit,Bhu,Government,Kothiala,Sambrial,Sialkot,Punjab,32.54973931,74.28041454,Bhu
23508-fac2,Basic Health Unit,Bhu,Government,Ghumnal,Sambrial,Sialkot,Punjab,32.49540342,74.29252439,Bhu
23509-fac2,Dispensary,Medical Facilities,Government,Dispensary Khambran Wala,Sambrial,Sialkot,Punjab,32.54921382,74.41561359,x
23510-fac2,Basic Health Unit,Bhu,Government,Malkhanwala,Sambrial,Sialkot,Punjab,32.44411309,74.3164269,Bhu
23511-fac2,Basic Health Unit,Bhu,Government,Marwal,Sialkot,Sialkot,Punjab,32.72338333,74.58699106,Bhu
23512-fac2,Sub-Health Center,Shc,Government,Shc Pindi Khokhran,Sialkot,Sialkot,Punjab,32.70075171,74.61492356,x
23513-fac2,Sub-Health Center,Shc,Government,Shc Said Pur,Sialkot,Sialkot,Punjab,32.66033407,74.59092524,x
23514-fac2,Dispensary,Medical Facilities,Government,Dispensary Chaprar,Sialkot,Sialkot,Punjab,32.63612278,74.63574282,x
23515-fac2,Dispensary,Medical Facilities,Government,Dispensary Palaura,Sialkot,Sialkot,Punjab,32.58387461,74.60581534,x
23516-fac2,Dispensary,Medical Facilities,Government,Dispensary Rasul Pur Bhalian,Sialkot,Sialkot,Punjab,32.57554949,74.5749996,x
23523-fac2,Basic Health Unit,Bhu,Government,Kotla Sukhia,Sialkot,Sialkot,Punjab,32.61623168,74.51378348,Bhu
23524-fac2,Basic Health Unit,Bhu,Government,Bhukotli Bhutta,Sialkot,Sialkot,Punjab,32.6149715,74.51294508,x
23525-fac2,Dispensary,Medical Facilities,Government,Dispensary Bhagwal Awan,Sialkot,Sialkot,Punjab,32.50616635,74.45811445,x
23526-fac2,Basic Health Unit,Bhu,Government,Dulchike,Sialkot,Sialkot,Punjab,32.47487441,74.43709473,Bhu
23527-fac2,Dispensary,Medical Facilities,Government,Dispensary Gunna Kalan,Sialkot,Sialkot,Punjab,32.41519659,74.60622397,x
23528-fac2,Basic Health Unit,Bhu,Government,Vario,Sialkot,Sialkot,Punjab,32.38191069,74.56061976,Bhu
23532-fac2,Basic Health Unit,Bhu,Government,Chitti Sheikhan,Sialkot,Sialkot,Punjab,32.53339775,74.48839774,Bhu
23533-fac2,Dispensary,Medical Facilities,Government,Dispensary Sandhan Wala,Sialkot,Sialkot,Punjab,32.55718694,74.48122016,x
23534-fac2,Rural Health Center,Rhc,Government,Kotli Loharan,Sialkot,Sialkot,Punjab,32.58792442,74.49542744,Rhc
23535-fac2,Sub-Health Center,Shc,Government,Shc Wahgran,Sialkot,Sialkot,Punjab,32.4943136,74.65003241,x
23536-fac2,Dispensary,Medical Facilities,Government,Bukhari Dispensary,Sialkot,Sialkot,Punjab,32.49217675,74.53365896,x
23537-fac2,Dispensary,Medical Facilities,Government,Dispensary Machhi Khokhar,Sialkot,Sialkot,Punjab,32.54219594,74.50068897,x
23538-fac2,Dispensary,Medical Facilities,Government,Iqbal Begum Free Dispensarypasrur Rd Haider Park Sialkot,Sialkot,Sialkot,Punjab,32.47347545,74.55213083,x
23546-fac2,Basic Health Unit,Bhu,Government,Chak 95 Jb Gehri,Gojra,Toba Tek Singh,Punjab,31.22826869,72.75730334,Bhu
23547-fac2,Basic Health Unit,Bhu,Government,Chak No.363/Jb,Gojra,Toba Tek Singh,Punjab,31.19781708,72.70002766,Bhu
23548-fac2,Basic Health Unit,Bhu,Government,Chak No.423 Jb,Gojra,Toba Tek Singh,Punjab,31.21426193,72.58364536,Bhu
23549-fac2,Basic Health Unit,Bhu,Government,Chak No.304/Jb,Gojra,Toba Tek Singh,Punjab,31.16606475,72.62841042,Bhu
23551-fac2,Basic Health Unit,Bhu,Government,667/8 Gb And 668/9 Gb,Kamalia,Toba Tek Singh,Punjab,30.74743596,72.43253741,Bhu
23556-fac2,Basic Health Unit,Bhu,Government,Chak No.265/Gb,Kamalia,Toba Tek Singh,Punjab,30.80158106,72.55303182,Bhu
23559-fac2,Rural Health Center,Rhc,Government,Rural Hospital Chak No. 379 Jb,Toba Tek Singh,Toba Tek Singh,Punjab,31.06770963,72.49017174,x
23578-fac2,Basic Health Unit,Bhu,Government,Chak No.255/Gb,Toba Tek Singh,Toba Tek Singh,Punjab,30.91344443,72.64725618,Bhu
23579-fac2,Basic Health Unit,Bhu,Government,Chak No.294/Jb,Toba Tek Singh,Toba Tek Singh,Punjab,30.98737279,72.56870558,Bhu
23603-fac2,General Hospitals,Medical Facilities,Government,Fatehpur Civil Hospital,Mailsi,Vehari,Punjab,29.67253557,72.14896103,x
23604-fac2,Dispensary,Medical Facilities,Government,Public Dispensary,Mailsi,Vehari,Punjab,29.8592597,72.00551309,x
23605-fac2,General Hospitals,Medical Facilities,Government,Civil Hospital Tibba,Mailsi,Vehari,Punjab,29.97614304,71.88131383,x
23610-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Mailsi,Vehari,Punjab,30.053327,72.09852002,x
23693-fac2,Dispensary,Medical Facilities,Government,Dispensary Ghanghar Village,Bin Qasim Town,Malir,Sindh,24.80139997,67.42926589,x
23719-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Bin Qasim Town,Karachi East,Sindh,24.833549,67.226503,x
23722-fac2,General Hospitals,Medical Facilities,Government,Sindh Social Security Hospital,Bin Qasim Town,Karachi East,Sindh,24.834174,67.224813,x
23727-fac2,Mch Centre,Mch,Government,Maternal & Child Health Centre Kathore,Gadap Town,Malir,Sindh,25.0334536,67.37602674,x
23728-fac2,Basic Health Unit,Bhu,Government,Abdullah Goth Moidan,Gadap Town,Malir,Sindh,25.06517498,67.36083246,Bhu
23729-fac2,Basic Health Unit,Bhu,Government,Radho Goth,Gadap Town,Malir,Sindh,25.08656785,67.28103536,Bhu
23730-fac2,Basic Health Unit,Bhu,Government,Gabopat Karachi,Gadap Town,Malir,Sindh,25.12068,67.20799621,Bhu
23731-fac2,Basic Health Unit,Bhu,Government,Huderwah,Gadap Town,Malir,Sindh,25.13544944,67.2684401,Bhu
23732-fac2,Dispensary,Medical Facilities,Government,Dispensary Dhani Bux Moidan,Gadap Town,Malir,Sindh,25.32004149,67.19808057,x
23733-fac2,Rural Health Center,Rhc,Government,Murad Memon Goth,Gadap Town,Malir,Sindh,25.35404518,67.21228464,Rhc
23735-fac2,General Hospitals,Medical Facilities,Government,Cmh,Gadap Town,Malir Cantonment,Sindh,24.95035,67.215517,x
23762-fac2,General Hospitals,Medical Facilities,Government,Ojha Chest Diseases Hospital,Gadap Town,Karachi East,Sindh,24.943865,67.140144,x
23767-fac2,Basic Health Unit,Bhu,Government,Angara,Kimari Town,Karachi West,Sindh,24.85175537,66.76352412,Bhu
23768-fac2,Basic Health Unit,Bhu,Government,Hassan Brohi Goth,Kimari Town,Karachi West,Sindh,24.92652721,66.83349777,Bhu
23769-fac2,Basic Health Unit,Bhu,Government,Budhani,Kimari Town,Karachi West,Sindh,24.88474295,66.92086486,Bhu
23775-fac2,General Hospitals,Medical Facilities,Government,Kmc Maternity Home,Urban,Karachi South,Sindh,24.872546,67.002804,x
23800-fac2,Rural Health Center,Rhc,Government,Sher Shah Karachi,Urban,Karachi West,Sindh,24.90073692,66.98584038,Rhc
23801-fac2,General Hospitals,Medical Facilities,Government,Health Aux. Unit Orangi Town Hospital,Urban,Karachi West,Sindh,24.91932992,67.01542924,x
23851-fac2,Urban Health Centre,Uhc,Government,Uhc Malir City,Urban,Faisal Cantonment,Sindh,24.89174031,67.15537652,x
23873-fac2,General Hospitals,Medical Facilities,Government,Health Aux. Unit Ibrahim Hyderi Hospital,Urban,Korangi Creek Cantonment,Sindh,24.7993751,67.11359226,x
23874-fac2,Dispensary,Medical Facilities,Government,Fazal Welfare Dispensary,Urban,Karachi East,Sindh,24.885143,67.13127,x
23883-fac2,General Hospitals,Medical Facilities,Government,Govt. Hospital,Urban,Karachi East,Sindh,24.881053,67.144948,x
23894-fac2,General Hospitals,Medical Facilities,Government,Sindh Govt. Hospital Korangi 5,Urban,Karachi East,Sindh,24.829358,67.163195,x
23896-fac2,General Hospitals,Medical Facilities,Government,Sindh Govt. Hospital Landi Town,Urban,Karachi East,Sindh,24.8287,67.163289,x
23899-fac2,Basic Health Unit,Bhu,Government,Pehalwan Goth,Urban,Karachi East,Sindh,24.8365611,67.14877901,Bhu
23998-fac2,General Hospitals,Medical Facilities,Government,Sindh Institute Of Urology And Transplantation,Urban,Karachi South,Sindh,24.861105,67.011999,x
23999-fac2,General Hospitals,Medical Facilities,Government,Opd Building Civil Hospital,Urban,Karachi South,Sindh,24.860078,67.011816,x
24005-fac2,General Hospitals,Medical Facilities,Government,Sg Police Hospital,Urban,Karachi South,Sindh,24.867253,67.019279,x
24006-fac2,Dispensary,Medical Facilities,Government,Dispensary Usmanabad Karachi South,Urban,Karachi South,Sindh,24.86435063,67.01602901,x
24021-fac2,Mch Centre,Mch,Government,Maternal & Child Health Centre Eidgah Kmc Karachi South,Urban,Karachi South,Sindh,24.85175537,67.08340363,x
24039-fac2,Urban Health Centre,Uhc,Government,Uhc Azam Basti Karachi South,Urban,Karachi South,Sindh,24.84772614,67.06747939,x
24040-fac2,Urban Health Centre,Uhc,Government,Uhc Chanser Goth Karachi South,Urban,Karachi South,Sindh,24.84619297,67.06913688,x
24048-fac2,Dispensary,Medical Facilities,Government,Sindh Govt. Dispensary,Urban,Karachi South,Sindh,24.8638723,67.07803565,x
24079-fac2,Basic Health Unit,Bhu,Government,Malir Shed,Urban,Karachi South,Sindh,24.86865186,67.05210624,Bhu
24121-fac2,Urban Health Centre,Uhc,Government,Uhc Chanesar Goth,Urban,Karachi South,Sindh,24.84859632,67.06163677,x
24158-fac2,Basic Health Unit,Bhu,Government,Korangi No.2 Karachi,Urban,Karachi South,Sindh,24.86417666,67.04941283,Bhu
24236-fac2,Dispensary,Medical Facilities,Government,Nital Dispensary Nazimabad,Urban,Karachi Central,Sindh,24.91553135,67.03042359,x
24267-fac2,Maternity Home,Medical Services,Government,Govt. Maternity Hospital,Urban,Karachi Central,Sindh,24.906516,67.03191,x
24278-fac2,General Hospitals,Medical Facilities,Government,Sindh Govt. Hospital Liaquatabad,Urban,Karachi Central,Sindh,24.91177,67.051113,x
24280-fac2,Mch Centre,Mch,Government,Maternal & Child Health Centre Kmc Liaquatabad,Urban,Karachi Central,Sindh,24.90713451,67.05061598,x
24317-fac2,General Hospitals,Medical Facilities,Government,Kihd,Urban,Karachi Central,Sindh,24.933498,67.079408,x
24319-fac2,General Hospitals,Medical Facilities,Government,Karachi Institute Of Heart Diseases,Urban,Karachi Central,Sindh,24.933324,67.080529,x
24438-fac2,Basic Health Unit,Bhu,Government,Lines Area Karachi,Urban,Karachi East,Sindh,24.91073316,67.07860544,Bhu
24525-fac2,Basic Health Unit,Bhu,Government,Natha Khan Goth,Urban,Karachi East,Sindh,24.9175306,67.1065949,Bhu
24547-fac2,Dispensary,Medical Facilities,Government,Dhoraji Kidmai Dispensary,Urban,Karachi East,Sindh,24.932106,67.094235,x
24583-fac2,Basic Health Unit,Bhu,Government,50-A Korangi,Urban,Karachi East,Sindh,24.90173655,67.07360732,Bhu
24600-fac2,General Hospitals,Medical Facilities,Government,Sindh Govt. Qatar Hospital,Urban,Karachi West,Sindh,24.9456,67.009412,x
24650-fac2,Urban Health Centre,Uhc,Government,Uhc Ali Ghar Karachi,Urban,Karachi West,Sindh,24.94012209,66.99643639,x
24679-fac2,Basic Health Unit,Bhu,Government,Qasba,Urban,Karachi West,Sindh,24.944917,67.024513,Bhu
24698-fac2,General Hospitals,Medical Facilities,Government,Sindh Social Security Hospital,Urban,Karachi West,Sindh,24.926252,67.0163,x
24702-fac2,Urban Health Centre,Uhc,Government,Uhc Orangi Town 10 Karachi,Urban,Karachi West,Sindh,24.92672713,67.00603278,x
24730-fac2,General Hospitals,Medical Facilities,Government,Pchmc,Urban,Karachi Central,Sindh,24.923674,67.029353,x
24736-fac2,Urban Health Centre,Uhc,Government,Uhc Poposh Nagar Karachi,Urban,Karachi Central,Sindh,24.92332841,67.02422592,x
24743-fac2,General Hospitals,Medical Facilities,Government,Sindh Rangers Hospital,Urban,Karachi Central,Sindh,24.92928,67.031752,x
24787-fac2,Children Hospital,Medical Facilities,Government,Sindh Govt. Children Hospital North Nazimabad,Urban,Karachi Central,Sindh,24.96288,67.06098,x
24805-fac2,Urban Health Centre,Uhc,Government,Uhc Sajjan Colony Karachi West,Urban,Karachi West,Sindh,24.94631975,66.93885808,x
24821-fac2,General Hospitals,Medical Facilities,Government,General Hospital,Urban,Karachi West,Sindh,24.908249,66.964831,x
24850-fac2,General Hospitals,Medical Facilities,Government,Jinnah Medical College Hospital,Urban,Karachi East,Sindh,24.857617,67.119604,x
24852-fac2,Basic Health Unit,Bhu,Government,Bilal Colony,Urban,Karachi East,Sindh,24.85215522,67.11998985,Bhu
24879-fac2,Basic Health Unit,Bhu,Government,48-E Korangi,Urban,Karachi East,Sindh,24.83036343,67.13318488,Bhu
24885-fac2,Mch Centre,Mch,Government,Maternal & Child Health Centre Karachi East,Urban,Karachi East,Sindh,24.82216652,67.1025964,x
24886-fac2,Dispensary,Medical Facilities,Government,Dispensary Korangi No. 1 Karachi,Urban,Karachi East,Sindh,24.82431906,67.123179,x
24898-fac2,Urban Health Centre,Uhc,Government,Uhc Babeer Market Landhi Karachi,Urban,Karachi East,Sindh,24.85615372,67.19196274,x
24938-fac2,Rural Health Center,Rhc,Government,Manghopir,Urban,Karachi West,Sindh,24.88394325,66.95285281,Rhc
