Health Level,Admin 1,Admin 2,Level,Facility,UID,Facility Type,Link,Match,Latitude,Longitude
Health Facility,Punjab,Rahim Yar Khan,4,Wachani,9415-inv,Bhu,7978-fac2,Chachran Sharif,28.87045858,70.45830397
Health Facility,Punjab,Rahim Yar Khan,4,Zafarabad,9416-inv,Bhu,7973-fac2,Zafar Abad,28.88243439,70.64157227
Health Facility,Punjab,Rahim Yar Khan,4,Zamin Shah,9417-inv,Bhu,2529-fac1,Zaman Shah,28.98442,70.66283
Health Facility,Punjab,Rahim Yar Khan,4,Buh Din Pur Sharif,9418-inv,x,0-x,District,28.48745,70.28715
Health Facility,Punjab,Rahim Yar Khan,4,186 7R,9419-inv,Chak,8050-fac2,186/7-R,28.67768778,70.87621742
Health Facility,Punjab,Rahim Yar Khan,4,186 P,9420-inv,Chak,8199-fac2,148/P,28.28061434,70.21454099
Health Facility,Punjab,Rahim Yar Khan,4,34 E,9423-inv,Epi Center,0-x,District,28.48745,70.28715
Health Facility,Punjab,Rahim Yar Khan,4,35 F,9424-inv,Epi Center,8057-fac2,Dera Faridi,29.09297947,70.78809102
Health Facility,Punjab,Rahim Yar Khan,4,36 G,9425-inv,Epi Center,8047-fac2,Channi Goth,29.090694,71.03501808
Health Facility,Punjab,Rahim Yar Khan,4,Chok Paltanistan,9426-inv,Epi Center,0-x,District,28.48745,70.28715
Health Facility,Punjab,Rahim Yar Khan,4,Sheikh Zeyed,9427-inv,Epi Center,8194-fac2,Sheikh Zayed Hospital R Y Khan,28.417537,70.314494
Health Facility,Punjab,Rahim Yar Khan,4,31 B,9429-inv,Mch Center,7975-fac2,131-1/L,28.50076626,70.60645799
Health Facility,Punjab,Rahim Yar Khan,4,Muhammad Nawaz Wasa,9430-inv,x,2563-fac1,Muhammad Nawaz Wasa,28.41862,70.08295
Health Facility,Punjab,Rahim Yar Khan,4,173 P,9431-inv,Rhc,8211-fac2,Chak 173/P,28.19136763,70.07734314
Health Facility,Punjab,Rahim Yar Khan,4,Ahmad  Pur Lamma,9433-inv,Rhc,0-x,District,28.48745,70.28715
Health Facility,Punjab,Rahim Yar Khan,4,Allahbad,9434-inv,Rhc,8214-fac2,Allahabad,28.32996902,69.86895161
Health Facility,Punjab,Rahim Yar Khan,4,Bago Bahar,9435-inv,Rhc,7987-fac2,Baghobahar,28.50143809,70.60532964
Health Facility,Punjab,Rahim Yar Khan,4,Bhong,9437-inv,Rhc,8203-fac2,Bhong,28.40848762,69.86503262
Health Facility,Punjab,Rahim Yar Khan,4,Feroza,9438-inv,Rhc,7986-fac2,Feroza,28.7353356,70.81761204
Health Facility,Punjab,Rahim Yar Khan,4,Jamal Din Wali,9440-inv,Rhc,22886-fac2,Jamaldin Wali,28.51342562,70.04929755
Health Facility,Punjab,Rahim Yar Khan,4,Khan Bela,9441-inv,Rhc,8062-fac2,Khanbela,28.86252668,70.73474084
Health Facility,Punjab,Rahim Yar Khan,4,Kot Samaba,9442-inv,Rhc,8117-fac2,Kot Samaba,28.52805651,70.47432962
Health Facility,Punjab,Rahim Yar Khan,4,Manthar,9443-inv,Rhc,8118-fac2,Manthar,28.21281937,70.23230238
Health Facility,Punjab,Rahim Yar Khan,4,Mianwali Qureshian,9444-inv,Rhc,2607-fac1,Mian Wali Quresheian,28.65616,70.38602
Health Facility,Punjab,Rahim Yar Khan,4,Nawa Kot,9446-inv,Rhc,22867-fac2,Nawan Kot,28.79987615,70.67191149
Health Facility,Punjab,Rahim Yar Khan,4,Nawazabad,9448-inv,Rhc,7989-fac2,Nawaz Abad,28.57058753,70.54167384
Health Facility,Punjab,Rahim Yar Khan,4,Pacca Laran,9449-inv,Rhc,8063-fac2,Pacca Larran,28.84230479,70.84381018
Health Facility,Punjab,Rahim Yar Khan,4,Rajanpur Kalan,9450-inv,Rhc,8120-fac2,Rajanpur Kalan,28.60657733,70.1777497
Health Facility,Punjab,Rahim Yar Khan,4,Sehja,9452-inv,Rhc,7977-fac2,Bangla Bhutta Sheikhan,28.84891498,70.61312881
Health Facility,Punjab,Rahim Yar Khan,4,Snajar Pur,9454-inv,Rhc,8213-fac2,Sanjar Pur,28.2561467,69.97424367
Health Facility,Punjab,Rahim Yar Khan,4,Tranda Saway Khan,9456-inv,Rhc,8121-fac2,Taranda Saway Khan,28.46804063,70.37773566
Health Facility,Punjab,Rahim Yar Khan,4,Trianda Muhammad Pana,9458-inv,Rhc,0-x,District,28.48745,70.28715
Health Facility,Punjab,Rahim Yar Khan,4,Zahir Peer,9459-inv,Rhc,8122-fac2,Zahir Pir,28.8017701,70.53633064
Health Facility,Punjab,Rahim Yar Khan,4,Saddi Sultan,9462-inv,x,2545-fac1,Sadi Sultan,28.50013,70.01195
Health Facility,Punjab,Rahim Yar Khan,4,Tehsil Epi Store Liqatpur Rykhan,9468-inv,x,0-x,District,28.48745,70.28715
Health Facility,Punjab,Rahim Yar Khan,4,Tehsil Hq Epi Center Khan Pur,9472-inv,x,0-x,District,28.48745,70.28715
Health Facility,Punjab,Rahim Yar Khan,4,Hosp. Epi Center Sadiqabad,9478-inv,Thq,0-x,District,28.48745,70.28715
District,Punjab,Rahim Yar Khan,3,Rykhan,9479-inv,District Store,7977-fac2,Bangla Bhutta Sheikhan,28.84891498,70.61312881
Health Facility,Punjab,Sahiwal,4,1 10L,9508-inv,x,8729-fac2,Chak No 100/12-L,30.52406865,72.68617943
Health Facility,Punjab,Sahiwal,4,100 12L,9509-inv,x,8729-fac2,Chak No 100/12-L,30.52406865,72.68617943
Health Facility,Punjab,Sahiwal,4,100 9L,9510-inv,x,8801-fac2,Chak No. 100/9-L,30.59674608,73.09477446
Health Facility,Punjab,Sahiwal,4,103 9L,9511-inv,x,8802-fac2,Chak No. 103/9-L,30.61605689,73.03940179
Health Facility,Punjab,Sahiwal,4,104 12L,9513-inv,x,8732-fac2,Chak No. 104/12-L,30.44928772,72.58480514
Health Facility,Punjab,Sahiwal,4,104 7R,9514-inv,x,8733-fac2,Chak No. 110/7-R,30.57257489,72.7403052
Health Facility,Punjab,Sahiwal,4,107 7R,9516-inv,x,8733-fac2,Chak No. 110/7-R,30.57257489,72.7403052
Health Facility,Punjab,Sahiwal,4,11 14L,9517-inv,x,8732-fac2,Chak No. 104/12-L,30.44928772,72.58480514
Health Facility,Punjab,Sahiwal,4,110 7R,9518-inv,x,8733-fac2,Chak No. 110/7-R,30.57257489,72.7403052
Health Facility,Punjab,Sahiwal,4,111 12L,9520-inv,x,8734-fac2,Chak No. 111/12-L,30.48680874,72.63258934
Health Facility,Punjab,Sahiwal,4,112 7R,9521-inv,x,8735-fac2,Chak No. 112/7-R,30.48126504,72.63223962
Health Facility,Punjab,Sahiwal,4,112 9L,9523-inv,x,23146-fac2,112/9-L,30.51729568,73.10596001
Health Facility,Punjab,Sahiwal,4,114 9L,9525-inv,x,8803-fac2,Chak No. 114/9-L,30.52688094,73.06351805
Health Facility,Punjab,Sahiwal,4,115 12L,9526-inv,x,8736-fac2,Chak No. 115/12-L,30.49517059,72.59075835
Health Facility,Punjab,Sahiwal,4,117 7Dr,9527-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,119 9L,9528-inv,x,8804-fac2,Chak No. 119 /9 L,30.46080525,73.04045292
Health Facility,Punjab,Sahiwal,4,120 9L,9529-inv,x,8808-fac2,Chak No. 150 /9 L,30.47677131,72.93242725
Health Facility,Punjab,Sahiwal,4,128 9L,9530-inv,x,8805-fac2,Chak No. 128/9-L,30.50800334,73.01038485
Health Facility,Punjab,Sahiwal,4,129 9L,9531-inv,x,8804-fac2,Chak No. 119 /9 L,30.46080525,73.04045292
Health Facility,Punjab,Sahiwal,4,132 9L,9533-inv,x,8807-fac2,Chak No. 132/9-L,30.62177045,73.01400303
Health Facility,Punjab,Sahiwal,4,145 9L,9535-inv,x,8808-fac2,Chak No. 150 /9 L,30.47677131,72.93242725
Health Facility,Punjab,Sahiwal,4,150 9L,9537-inv,x,8808-fac2,Chak No. 150 /9 L,30.47677131,72.93242725
Health Facility,Punjab,Sahiwal,4,153 9L,9538-inv,x,8809-fac2,Chak No. 153 /9 L,30.44564224,72.99205329
Health Facility,Punjab,Sahiwal,4,16 11L,9539-inv,x,8737-fac2,Chak No. 16/ 11 L,30.44805866,72.73466962
Health Facility,Punjab,Sahiwal,4,16 14L,9540-inv,x,8737-fac2,Chak No. 16/ 11 L,30.44805866,72.73466962
Health Facility,Punjab,Sahiwal,4,162 9L,9541-inv,x,8738-fac2,Chak No. 162/9L,30.40672533,72.88023955
Health Facility,Punjab,Sahiwal,4,164 A 9L,9542-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,166 9L,9543-inv,x,8739-fac2,Chak No. 166/9-L,30.31905,72.64757
Health Facility,Punjab,Sahiwal,4,169 9L,9544-inv,x,8804-fac2,Chak No. 119 /9 L,30.46080525,73.04045292
Health Facility,Punjab,Sahiwal,4,176 9L,9545-inv,x,8740-fac2,Chak No. 176/9-L,30.50687937,72.83621283
Health Facility,Punjab,Sahiwal,4,18 11L,9546-inv,x,8737-fac2,Chak No. 16/ 11 L,30.44805866,72.73466962
Health Facility,Punjab,Sahiwal,4,18 Awm,9548-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,182 9L,9549-inv,x,8742-fac2,Chak No. 182/ 9-L,30.54863546,72.84717307
Health Facility,Punjab,Sahiwal,4,185 9L,9550-inv,x,8810-fac2,Chak No. 185/ 9-L,30.57437294,72.9157299
Health Facility,Punjab,Sahiwal,4,20 11L,9552-inv,x,8743-fac2,Chak No. 20/11-L,30.41006167,72.72238959
Health Facility,Punjab,Sahiwal,4,20 14L,9553-inv,x,8744-fac2,Chak No. 20/14-L,30.39723208,72.47209836
Health Facility,Punjab,Sahiwal,4,28 14L,9554-inv,x,8732-fac2,Chak No. 104/12-L,30.44928772,72.58480514
Health Facility,Punjab,Sahiwal,4,30 11L,9556-inv,x,23192-fac2,Chak 112-9L,30.54574815,73.12064094
Health Facility,Punjab,Sahiwal,4,32 35 14L,9557-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,33 12L,9558-inv,x,8745-fac2,Chak No. 33/12-L,30.4557832,72.70864589
Health Facility,Punjab,Sahiwal,4,36 12L,9559-inv,x,8746-fac2,Chak No. 36/12-L,30.53250711,72.74690581
Health Facility,Punjab,Sahiwal,4,39 14L,9560-inv,x,8747-fac2,Chak No. 39/14-L,30.52702104,72.48341188
Health Facility,Punjab,Sahiwal,4,4 14L,9561-inv,x,8732-fac2,Chak No. 104/12-L,30.44928772,72.58480514
Health Facility,Punjab,Sahiwal,4,42 12L,9563-inv,x,8799-fac2,Chak No 42/12-L,30.61107325,73.24563303
Health Facility,Punjab,Sahiwal,4,45 12L,9565-inv,x,8756-fac2,Chak 45/12-L,30.50971325,72.73639855
Health Facility,Punjab,Sahiwal,4,5 11L,9567-inv,x,23192-fac2,Chak 112-9L,30.54574815,73.12064094
Health Facility,Punjab,Sahiwal,4,50 Gd,9568-inv,x,8808-fac2,Chak No. 150 /9 L,30.47677131,72.93242725
Health Facility,Punjab,Sahiwal,4,53 12L,9570-inv,x,8749-fac2,Chak No. 53/12-L,30.38241968,72.62184768
Health Facility,Punjab,Sahiwal,4,53 5L,9571-inv,x,8809-fac2,Chak No. 153 /9 L,30.44564224,72.99205329
Health Facility,Punjab,Sahiwal,4,55 5L,9573-inv,x,8825-fac2,Chak No. 55/5-L,30.65792228,73.12197478
Health Facility,Punjab,Sahiwal,4,58 Gd,9575-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,59 5L,9576-inv,x,8812-fac2,Chak No. 59- 5L,30.7616306,73.36564286
Health Facility,Punjab,Sahiwal,4,61 4R,9577-inv,x,8813-fac2,Chak No. 61 4R,30.7359683,73.35987131
Health Facility,Punjab,Sahiwal,4,62 12L,9578-inv,x,8750-fac2,Chak No. 62/12-L,30.30729231,72.60527065
Health Facility,Punjab,Sahiwal,4,62 4R,9579-inv,x,8813-fac2,Chak No. 61 4R,30.7359683,73.35987131
Health Facility,Punjab,Sahiwal,4,64 4R,9580-inv,x,8813-fac2,Chak No. 61 4R,30.7359683,73.35987131
Health Facility,Punjab,Sahiwal,4,65 5L,9581-inv,x,8823-fac2,Chka No. 65 5L,30.72046965,73.27623654
Health Facility,Punjab,Sahiwal,4,65 Agd,9583-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,66 12L,9584-inv,x,8751-fac2,Chak No. 66/12-L,30.27037793,72.55714703
Health Facility,Punjab,Sahiwal,4,69 4R,9585-inv,x,8813-fac2,Chak No. 61 4R,30.7359683,73.35987131
Health Facility,Punjab,Sahiwal,4,71 12L,9586-inv,x,8752-fac2,Chak No. 71/12-L,30.18662442,72.4728359
Health Facility,Punjab,Sahiwal,4,71 5L,9588-inv,x,23193-fac2,71/5-L,30.62833188,73.22397633
Health Facility,Punjab,Sahiwal,4,73 4R,9589-inv,x,8814-fac2,Chak No. 73/4-R,30.73001133,73.20307399
Health Facility,Punjab,Sahiwal,4,73 5L,9590-inv,x,23150-fac2,Chak 73/5-L,30.60997676,73.2461574
Health Facility,Punjab,Sahiwal,4,77 12L,9592-inv,x,8753-fac2,Chak No. 77/12-L,30.25380121,72.43376527
Health Facility,Punjab,Sahiwal,4,78 5L,9594-inv,x,23149-fac2,78/5-L,30.58397464,73.19455478
Health Facility,Punjab,Sahiwal,4,8 11L,9596-inv,x,23192-fac2,Chak 112-9L,30.54574815,73.12064094
Health Facility,Punjab,Sahiwal,4,81 5R,9598-inv,x,8816-fac2,Chak No. 81/5-R,30.67903687,73.15425759
Health Facility,Punjab,Sahiwal,4,83 12L,9599-inv,x,8755-fac2,Chak No.83/12-L,30.25172708,72.46810112
Health Facility,Punjab,Sahiwal,4,87 6R,9601-inv,x,8817-fac2,Chak No. 87/6-R,30.70248118,73.06976975
Health Facility,Punjab,Sahiwal,4,89 16R,9603-inv,x,8818-fac2,Chak No. 89/6-R,30.6861347,73.07008599
Health Facility,Punjab,Sahiwal,4,90 12L,9605-inv,x,23192-fac2,Chak 112-9L,30.54574815,73.12064094
Health Facility,Punjab,Sahiwal,4,91 6R,9606-inv,x,8819-fac2,Chak No. 91/6 R,30.69392578,73.02770661
Health Facility,Punjab,Sahiwal,4,92 6R,9607-inv,x,8820-fac2,Chak No. 92/6-R,30.67869935,73.02611598
Health Facility,Punjab,Sahiwal,4,94 9L,9608-inv,x,8804-fac2,Chak No. 119 /9 L,30.46080525,73.04045292
Health Facility,Punjab,Sahiwal,4,96 12L,9610-inv,x,23192-fac2,Chak 112-9L,30.54574815,73.12064094
Health Facility,Punjab,Sahiwal,4,99 6R,9612-inv,x,8822-fac2,Chak No. 99/6R,30.65273198,72.98774643
Health Facility,Punjab,Sahiwal,4,Asad Ul Pur,9613-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,Block 18,9614-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,Dadra Bala,9615-inv,x,8796-fac2,Chak Dadrabala,30.87663458,73.19139282
Health Facility,Punjab,Sahiwal,4,Teacching Hosp,9617-inv,Dhq,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,Frid Town Disp,9620-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,G Abad,9622-inv,x,8759-fac2,Ghazi Abad,30.39918809,72.75578454
Health Facility,Punjab,Sahiwal,4,Harappa,9624-inv,x,8827-fac2,Harappa,30.63570766,72.86775034
Health Facility,Punjab,Sahiwal,4,Korey Shah Zareen,9626-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,Mini Hosp,9630-inv,x,8778-fac2,Civil Hospital,30.68319862,73.10291167
Health Facility,Punjab,Sahiwal,4,Mir Dad Maufi,9632-inv,x,8797-fac2,Chak Mir Dad Muafi,30.67566911,72.92740048
Health Facility,Punjab,Sahiwal,4,Noor Shah,9634-inv,x,8828-fac2,Noor Shah,30.8329813,73.19657866
Health Facility,Punjab,Sahiwal,4,Qutab Shahana,9637-inv,x,23151-fac2,Qutab Shahana,30.79278641,73.05796161
Health Facility,Punjab,Sahiwal,4,Tehsil Hq Hopital,9638-inv,x,0-x,District,30.5478,72.88644
Health Facility,Punjab,Sahiwal,4,Tibbi Jay Singh,9658-inv,x,0-x,District,30.5478,72.88644
District,Punjab,Sahiwal,3,Sahiwal,9660-inv,District Store,8832-fac2,Sahiwal,30.68389455,73.10392353
Health Facility,Punjab,Sargodha,4,10 Ml,9675-inv,x,4731-fac2,110 Sb,31.92156193,72.75881868
Health Facility,Punjab,Sargodha,4,100 Sb,9676-inv,x,4731-fac2,110 Sb,31.92156193,72.75881868
Health Facility,Punjab,Sargodha,4,101Nb,9677-inv,x,4780-fac2,121 Nb,31.86707341,72.57135034
Health Facility,Punjab,Sargodha,4,101Sb,9678-inv,x,23335-fac2,Chak No.101/Sb,31.97027411,72.76129151
Health Facility,Punjab,Sargodha,4,103Sb,9680-inv,x,23337-fac2,Chak No 103 Sb,31.97611416,72.74138189
Health Facility,Punjab,Sargodha,4,104 Nb,9681-inv,x,4739-fac2,Chak No 104 Nb,32.01424208,72.55929662
Health Facility,Punjab,Sargodha,4,104 Sb,9682-inv,x,4731-fac2,110 Sb,31.92156193,72.75881868
Health Facility,Punjab,Sargodha,4,107 Sb,9684-inv,x,4731-fac2,110 Sb,31.92156193,72.75881868
Health Facility,Punjab,Sargodha,4,109 Sb,9685-inv,x,4731-fac2,110 Sb,31.92156193,72.75881868
Health Facility,Punjab,Sargodha,4,10Nb,9686-inv,x,4739-fac2,Chak No 104 Nb,32.01424208,72.55929662
Health Facility,Punjab,Sargodha,4,10Sb,9688-inv,x,4731-fac2,110 Sb,31.92156193,72.75881868
Health Facility,Punjab,Sargodha,4,110 Sb,9689-inv,x,4731-fac2,110 Sb,31.92156193,72.75881868
Health Facility,Punjab,Sargodha,4,113Sb,9690-inv,x,4732-fac2,113 Sb,31.90856156,72.70347527
Health Facility,Punjab,Sargodha,4,115 Nb,9691-inv,x,4780-fac2,121 Nb,31.86707341,72.57135034
Health Facility,Punjab,Sargodha,4,12 Sb,9693-inv,x,4795-fac2,126 Sb,31.86820486,72.67049704
Health Facility,Punjab,Sargodha,4,120  60  Sb,9694-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,121 Nb,9697-inv,x,4780-fac2,121 Nb,31.86707341,72.57135034
Health Facility,Punjab,Sargodha,4,126 Sb,9699-inv,x,4795-fac2,126 Sb,31.86820486,72.67049704
Health Facility,Punjab,Sargodha,4,130 Sb,9702-inv,x,4791-fac2,Chak No130 Sb,31.84598658,72.64737271
Health Facility,Punjab,Sargodha,4,147 148 Nb,9704-inv,x,4790-fac2,Chak No 147/148Nb,31.76362959,72.4817743
Health Facility,Punjab,Sargodha,4,15 Sb,9705-inv,x,4792-fac2,135 Sb,31.83808439,72.58960901
Health Facility,Punjab,Sargodha,4,152 Nb,9707-inv,x,4780-fac2,121 Nb,31.86707341,72.57135034
Health Facility,Punjab,Sargodha,4,163 Nb,9708-inv,x,4732-fac2,113 Sb,31.90856156,72.70347527
Health Facility,Punjab,Sargodha,4,18Nb,9709-inv,x,4790-fac2,Chak No 147/148Nb,31.76362959,72.4817743
Health Facility,Punjab,Sargodha,4,19 Sb,9711-inv,x,4513-fac2,19 Sb,32.22133583,73.09019855
Health Facility,Punjab,Sargodha,4,26 Sb,9712-inv,x,4795-fac2,126 Sb,31.86820486,72.67049704
Health Facility,Punjab,Sargodha,4,28 Sb,9713-inv,x,4795-fac2,126 Sb,31.86820486,72.67049704
Health Facility,Punjab,Sargodha,4,2Nb,9714-inv,x,4780-fac2,121 Nb,31.86707341,72.57135034
Health Facility,Punjab,Sargodha,4,30 Nb,9715-inv,x,4733-fac2,30 Sb,31.97103401,72.91996888
Health Facility,Punjab,Sargodha,4,30 Sb,9718-inv,x,4733-fac2,30 Sb,31.97103401,72.91996888
Health Facility,Punjab,Sargodha,4,31 Sb,9719-inv,x,4727-fac2,Chak No 31 Sb,31.95851683,72.92097009
Health Facility,Punjab,Sargodha,4,33 Sb,9721-inv,x,4729-fac2,Chak No 33 Sb,31.95320579,72.8859785
Health Facility,Punjab,Sargodha,4,34 Sb,9722-inv,x,4726-fac2,Chak No 34 Sb,31.96652257,72.87018384
Health Facility,Punjab,Sargodha,4,38 Sb,9723-inv,x,4730-fac2,Chak No 38 Sb,31.91650267,72.88551224
Health Facility,Punjab,Sargodha,4,39 Sb,9724-inv,x,4725-fac2,Chak No 39 Sb,31.93707324,72.81232246
Health Facility,Punjab,Sargodha,4,43 Sb,9725-inv,x,4734-fac2,43 Sb,31.89101313,72.85082502
Health Facility,Punjab,Sargodha,4,44 Sb,9726-inv,x,4721-fac2,44 Sb,31.87477573,72.83393947
Health Facility,Punjab,Sargodha,4,465 B,9728-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,50 Sb,9730-inv,x,4731-fac2,110 Sb,31.92156193,72.75881868
Health Facility,Punjab,Sargodha,4,53 Sb,9731-inv,x,4723-fac2,Chak No 53 Sb,31.88639493,72.93116529
Health Facility,Punjab,Sargodha,4,58Nb,9733-inv,x,4772-fac2,Chak No 58 Nb,32.21677443,72.62456943
Health Facility,Punjab,Sargodha,4,7 Nb,9734-inv,x,4780-fac2,121 Nb,31.86707341,72.57135034
Health Facility,Punjab,Sargodha,4,74Sb,9735-inv,x,4735-fac2,74 Sb,32.07928485,72.88332208
Health Facility,Punjab,Sargodha,4,75Sb,9737-inv,x,4792-fac2,135 Sb,31.83808439,72.58960901
Health Facility,Punjab,Sargodha,4,82Nb,9739-inv,x,4780-fac2,121 Nb,31.86707341,72.57135034
Health Facility,Punjab,Sargodha,4,84 Sb,9740-inv,x,4734-fac2,43 Sb,31.89101313,72.85082502
Health Facility,Punjab,Sargodha,4,85 Sb,9742-inv,x,4792-fac2,135 Sb,31.83808439,72.58960901
Health Facility,Punjab,Sargodha,4,88 Sb,9744-inv,x,4730-fac2,Chak No 38 Sb,31.91650267,72.88551224
Health Facility,Punjab,Sargodha,4,8Ml,9745-inv,x,4766-fac2,Mangowal,32.20606905,72.38436659
Health Facility,Punjab,Sargodha,4,92Nb,9746-inv,x,4780-fac2,121 Nb,31.86707341,72.57135034
Health Facility,Punjab,Sargodha,4,94Sb,9747-inv,x,4737-fac2,94 Sb,31.99153952,72.8191541
Health Facility,Punjab,Sargodha,4,95 Nb,9748-inv,x,4738-fac2,95 Nb,32.02117232,72.58776382
Health Facility,Punjab,Sargodha,4,95 Sb,9749-inv,x,4690-fac2,Chak 95 Sb,32.001202,72.783772
Health Facility,Punjab,Sargodha,4,98 Sb,9750-inv,x,4513-fac2,19 Sb,32.22133583,73.09019855
Health Facility,Punjab,Sargodha,4,99Nb,9751-inv,x,23339-fac2,Chak No.99/Nb,31.95590104,72.63491406
Health Facility,Punjab,Sargodha,4,Ali Pur Syiedan,9752-inv,x,4496-fac2,Ali Pur Syedian,32.46543549,72.89009675
Health Facility,Punjab,Sargodha,4,Allah Dad Wala,9754-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Aqil Shah,9755-inv,x,4767-fac2,Aqil Shah,32.27571762,72.45302389
Health Facility,Punjab,Sargodha,4,Asian Wala,9756-inv,x,23338-fac2,Asian Wala,31.98747,72.76385261
Health Facility,Punjab,Sargodha,4,Bhabra,9757-inv,x,8834-fac2,Bhabra,32.22425941,73.21489084
Health Facility,Punjab,Sargodha,4,Bhaghtanwala,9758-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Bhaker Bar,9760-inv,x,4763-fac2,Bakhar Bar,32.31194663,72.49634735
Health Facility,Punjab,Sargodha,4,Bhoji Koot,9761-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Bucha Kalan,9762-inv,x,23224-fac2,Bucha Kalan,32.1879403,73.15133658
Health Facility,Punjab,Sargodha,4,Bhera,9763-inv,Cd,4483-fac2,Bhera,32.482601,72.913435
Health Facility,Punjab,Sargodha,4,Center Factory Area,9765-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Miana,9766-inv,Chak,4516-fac2,Chak Miana,32.0942299,73.08829364
Health Facility,Punjab,Sargodha,4,Mubarak,9767-inv,Chak,23232-fac2,Kot Mubary Khan,31.96186236,72.4114439
Health Facility,Punjab,Sargodha,4,Saida,9769-inv,Chak,4495-fac2,Chak Saida,32.53287503,73.15495235
Health Facility,Punjab,Sargodha,4,Chubbah Purana,9770-inv,x,23222-fac2,Chabba Purana,32.33833712,72.9729911
Health Facility,Punjab,Sargodha,4,Civil Despensary,9771-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Civil Disp,9772-inv,x,4782-fac2,Civil Hospital,31.824298,72.540306
Health Facility,Punjab,Sargodha,4,Civil Sispensary,9773-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Deowal,9774-inv,x,23221-fac2,Deowal,32.25487674,72.96789085
Health Facility,Punjab,Sargodha,4,Dera Jadeed,9775-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Dharema,9776-inv,x,4740-fac2,Dharah,32.04726297,72.47940438
Health Facility,Punjab,Sargodha,4,Dherah,9777-inv,x,4740-fac2,Dharah,32.04726297,72.47940438
Health Facility,Punjab,Sargodha,4,Dhori,9778-inv,x,4485-fac2,Dhori,32.36211,73.073086
Health Facility,Punjab,Sargodha,4,Hopital,9779-inv,Dhq,4782-fac2,Civil Hospital,31.824298,72.540306
Health Facility,Punjab,Sargodha,4,Teacching Hosp Sargodha,9780-inv,Dhq,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Block 12,9782-inv,Disp,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Dodha,9783-inv,x,23225-fac2,Dodha,31.98529325,73.01882207
Health Facility,Punjab,Sargodha,4,Farooka,9784-inv,x,4544-fac2,Farooqa,31.87842583,72.42703934
Health Facility,Punjab,Sargodha,4,Fatima Hosp,9786-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,General Hosp,9787-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Ghangwal,9789-inv,x,4765-fac2,Ghangwal,32.37484777,72.67485196
Health Facility,Punjab,Sargodha,4,Ghulla Pur,9790-inv,x,4517-fac2,Ghullah Pur,32.12405576,73.06006532
Health Facility,Punjab,Sargodha,4,Gul Da Kot,9791-inv,x,4545-fac2,Gulda Kot,31.88060276,72.45749067
Health Facility,Punjab,Sargodha,4,Hathiwind,9792-inv,x,23217-fac2,Hathi Wind,32.39104213,72.90380046
Health Facility,Punjab,Sargodha,4,Haveli Majoka,9794-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Hazur Pur,9796-inv,x,4498-fac2,Hazoor Pur,32.50164707,72.98541498
Health Facility,Punjab,Sargodha,4,Hilal E Ahmar Hosp,9798-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Hujjan,9799-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Hyderabad Town,9801-inv,x,0-x,District,32.0628,72.7636
Health Facility,Punjab,Sargodha,4,Jahan Abad,9802-inv,x,4794-fac2,Shaheen Abad,31.92072271,72.63405282
Health Facility,Punjab,Sargodha,4,Jehania Shah,9804-inv,x,4542-fac2,Jehanianshah,31.80433342,72.27954716
